,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SM,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SM,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SM,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SM,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SM,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SM,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SM,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SM,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SM,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SM,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SM,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SM,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SM,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SM,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SM,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SM_Sum_SQDG,Sum_SM_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SM,Sum_SQDG,Sum_TG
PI655978,61.08327775,0.106406446,0.083572102,104.3738675,5.84342167,6.078990891,44.74744822,1.963464143,0.042907886,96.42014273,0.058165706,0.117701936,2.466070355,16.47590814,-2893.989201,0.759843765,0.14592404,0.00174199,0.001368167,1.708714256,0.095663198,0.099519723,0.732564621,0.032144053,0.000702449,1.578503091,0.000952236,0.001926909,0.040372266,0.269728619,-47.37776537,0.012439473,0.002388936,0.785404509,980.8979782,54.91604977,57.1299121,420.5332479,18.45249251,0.403245174,906.1494542,0.546637055,1.106154189,23.17594896,154.8393805,-27197.499,7.140956173,1.371383458,1248.908004,69.92072124,72.73947553,535.4352347,23.49425333,0.513423553,1153.735996,0.695994291,1.408387876,29.50829627,197.1460294,-34628.65144,9.092074321,1.746085541,0.055985486,0.058242461,0.428722719,0.018811837,0.000411098,0.923795822,0.000557282,0.001127695,0.023627278,0.157854725,-27.72714349,0.007280019,0.00139809,1.040313576,7.657747591,0.336012743,0.007342938,16.50063065,0.009954049,0.020142639,0.422025056,2.819565158,-495.2559244,0.130034047,0.024972362,7.360999386,0.322991789,0.00705839,15.86120862,0.009568316,0.019362085,0.405671007,2.710303147,-476.0640792,0.124995049,0.024004648,0.043878796,0.00095889,2.154762932,0.001299866,0.002630361,0.05511086,0.368197714,-64.67383764,0.016980717,0.003261058,0.021853155,49.1071574,0.029624023,0.059946058,1.255979318,8.391244729,-1473.920067,0.386991414,0.074319686,2247.142714,1.355594786,2.743130634,57.47359291,383.9832207,-67446.558,17.70872074,3.40086763,0.000603253,0.001220719,0.025576299,0.170876206,-30.01436338,0.00788055,0.001513419,2.023562396,42.39732514,283.2581127,-49754.21763,13.06343232,2.508764171,20.95182497,139.9799251,-24587.43932,6.455660742,1.239776038,6.681037347,-1173.522562,0.308119257,0.059172699,-175.6497533,0.046118475,0.008856813,-0.000262559,-5.04E-05,0.192044794,-1155440.148,-18915.81772,-10858742.06,-13825668.09,-11070.20536,-197733.4879,-190071.0444,-25821.36399,-588470.2055,-26928386.92,-11983.38973,-19864628.57,-9816662.242,-468534.9489,-70129.07197,399.2551691,-1520628.582,-7918093.219
PI655979,-0.075301013,0.001153158,0.001511296,-0.079852937,-0.007603375,0.012016511,0.220246735,-0.008774086,0.000199398,0.172800612,-0.00019444,-0.004422778,0.012869281,0.020173947,-0.119497227,0.001149949,-0.000243157,-0.015313983,-0.020070059,1.0604497,0.100973071,-0.15957967,-2.924884098,0.11652016,-0.002648019,-2.294797975,0.002582173,0.058734637,-0.170904487,-0.267910698,1.586927222,-0.01527136,0.003229135,1.310570796,-69.24715068,-6.59352107,10.42052017,190.9943394,-7.608742881,0.172915085,149.8498432,-0.168615359,-3.835359888,11.16002843,17.49451433,-103.6260263,0.997216696,-0.210861854,-52.83739794,-5.031030059,7.951131065,145.7337062,-5.805671013,0.13193876,114.339373,-0.128657955,-2.926480507,8.515395323,13.34877473,-79.06938455,0.760902577,-0.160893143,0.095217218,-0.150483017,-2.758154487,0.109878064,-0.002497071,-2.16398569,0.002434979,0.055386537,-0.161162276,-0.252638761,1.496466284,-0.014400834,0.003045062,-1.580418119,-28.96697187,1.153972635,-0.026224999,-22.72683162,0.025572885,0.58168615,-1.692574925,-2.653288606,15.71634111,-0.151241906,0.031980159,18.32867614,-0.730169201,0.01659371,14.38026516,-0.016181088,-0.368058391,1.07096654,1.678852307,-9.944419719,0.095697401,-0.020235252,-0.039837531,0.000905341,0.784577405,-0.000882829,-0.020081013,0.0584312,0.09159703,-0.54256072,0.005221185,-0.001104021,-0.022725842,-19.69442857,0.022160738,0.504072742,-1.466737489,-2.299264754,13.61933606,-0.131061952,0.0277131,866.6094273,-0.975133885,-22.18059736,64.54051363,101.1740201,-599.2885237,5.767089051,-1.2194532,-0.001125229,-0.025594687,0.074474742,0.116746965,-0.691532431,0.006654773,-0.001407154,22.74620716,-66.18631001,-103.7539784,614.5705043,-5.914151009,1.250549508,-2.909773465,-4.561374901,27.0185926,-0.260006029,0.054978375,1.567604817,-9.285462571,0.089356107,-0.018894383,-5.923343988,0.057001679,-0.012053027,-0.009623226,0.002034835,-0.211450385,1088.141882,-14450.56101,943618.708,720005.9018,-13626.82361,-143113.0193,90553.89679,4940.558506,-124017.6889,5457121.949,6297.095066,-5596279.681,-246031.3336,84553.43228,53937.9768,-9106.001088,946252.4161,-4475056.482
PI655980,-13.20694748,0.025734903,0.043985336,-17.62478714,0.568334864,-0.540045552,-47.06188794,0.288070497,0.040071221,-0.95194087,0.002802954,0.022572759,-0.704050055,1.089217703,-8.585677887,-0.077265184,0.021506265,-0.001948588,-0.00333047,1.334508762,-0.043033022,0.04089102,3.563419027,-0.021812042,-0.003034102,0.072078796,-0.000212233,-0.001709158,0.053309068,-0.082473085,0.650087986,0.005850344,-0.001628405,1.709170468,-684.8592827,22.08420474,-20.98494619,-1828.718303,11.19376664,1.557076815,-36.99026471,0.108916421,0.877126236,-27.35778947,42.32453129,-333.6199838,-3.002349933,0.835684728,-400.6968852,12.92100768,-12.27785443,-1069.944945,6.549239441,0.911013175,-21.64223254,0.063724727,0.51318827,-16.00647214,24.76320068,-195.1940957,-1.756612339,0.488941708,-0.032246339,0.030641252,2.670210288,-0.016344623,-0.002273572,0.054011482,-0.000159035,-0.001280739,0.039946585,-0.061800332,0.487136544,0.004383893,-0.001220228,-0.950224219,-82.80661788,0.506867545,0.070506357,-1.674964761,0.00493187,0.039717357,-1.238794414,1.916506924,-15.10672391,-0.135950104,0.037840834,87.14429315,-0.533418887,-0.074199705,1.762704768,-0.005190217,-0.041797879,1.303686425,-2.016899681,15.89806239,0.143071605,-0.039823058,-0.006121099,-0.000851458,0.020227426,-5.96E-05,-0.00047964,0.014960089,-0.023144369,0.182433775,0.001641778,-0.000456978,0.139102133,-3.304541349,0.009730096,0.078358453,-2.444019994,3.781080369,-29.80408602,-0.268216234,0.074656258,-23.75622342,0.069949292,0.56331597,-17.56996778,27.18204451,-214.260453,-1.928196416,0.536701029,-0.002944462,-0.023712354,0.739594315,-1.14420731,9.019129396,0.081165949,-0.022592018,8.053204693,-251.1814942,388.5964186,-3063.082495,-27.56563147,7.672715626,-31.19025329,48.25363733,-380.3557231,-3.422939379,0.952753086,-1.547074238,12.19469812,0.109743879,-0.0305465,-7.882425951,-0.070936401,0.019744689,0.008999311,-0.0025049,-0.278343547,61217.32276,-4635.236329,2378766.417,1391766.627,-3473.365226,107713.4742,-113355.8502,-1300.783403,212508.1301,1527712.952,-64307.90469,21840291.73,2712000.074,-86950.24208,56203.01855,-7130.167654,-792301.5204,2846487.839
PI655982,73.41529733,0.179044148,0.107611074,-59.34876446,17.58272748,3.919742457,51.91206579,2.667672068,0.129278834,-10.46460514,0.058971212,0.23781126,2.051893515,12.16403789,-3297.783418,2.851694097,0.450028118,0.002438785,0.001465785,-0.808397795,0.239496782,0.053391358,0.707101485,0.036336733,0.001760925,-0.142539846,0.000803255,0.00323926,0.027949128,0.165688056,-44.91956769,0.038843323,0.006129896,0.601030946,-331.4755889,98.20330717,21.89260301,289.9400305,14.89952113,0.722050036,-58.44706597,0.329366875,1.328226932,11.46026573,67.93876266,-18418.82827,15.92732366,2.513503639,-551.5116832,163.3914323,36.4250845,482.4044956,24.78994004,1.20135251,-97.24468651,0.548003189,2.209914381,19.06767995,113.0370459,-30645.39086,26.50000595,4.181987057,-0.296261053,-0.066045898,-0.874694971,-0.044949075,-0.00217829,0.176323892,-0.000993638,-0.004007013,-0.034573483,-0.20495857,55.56616803,-0.048049764,-0.007582771,0.222931423,2.952446703,0.151721175,0.007352604,-0.595163927,0.003353929,0.013525277,0.116699387,0.691817461,-187.5581261,0.162187243,0.025594898,13.24374403,0.680573302,0.032981461,-2.669717527,0.015044665,0.060670124,0.523476615,3.103274774,-841.3265551,0.727520782,0.114810634,0.051388286,0.002490343,-0.201583292,0.001135983,0.00458104,0.039526331,0.234320051,-63.52633763,0.054933165,0.008669047,0.048461291,-3.922747951,0.02210587,0.089145612,0.769170071,4.559795049,-1236.202702,1.068982253,0.168696941,-80.94600523,0.456155196,1.839522008,15.87184428,94.09148854,-25509.07466,22.05847638,3.481065735,-0.005635302,-0.022725297,-0.196079402,-1.162398172,315.1369186,-0.272508524,-0.043004787,4.032667006,34.79483391,206.2707811,-55921.92064,48.35739366,7.631318829,8.628243755,51.1499662,-13867.22994,11.99141749,1.89237515,5.928201342,-1607.190331,1.389786593,0.21932333,-271.1092689,0.234436469,0.036996606,-0.000864731,-0.000136464,0.157810797,-577244.5979,-7862.729142,-3224034.986,-5364174.683,9726.311965,-32830.20785,-147265.9503,-11119.66147,-216385.1415,-4465112.98,55161.62245,-9788582.964,-2427322.402,-281322.8823,-47455.01478,175.0401784,-202421.6407,-1282685.625
PI655983,-271.8207196,0.107250092,0.115885444,-51.80722989,14.41700993,-15.90285688,-126.6505087,1.06506037,0.059756529,41.26363527,-0.033801887,-0.191611006,9.32523682,-11.59631006,-50.44393469,0.947541915,1.03063106,-0.000394562,-0.00042633,0.190593381,-0.053038672,0.058504947,0.465933976,-0.003918246,-0.000219838,-0.151804599,0.000124354,0.000704917,-0.034306571,0.042661612,0.18557796,-0.003485908,-0.003791584,1.080516034,-483.050681,134.42422,-148.2782589,-1180.889513,9.930624317,0.557169961,384.7421906,-0.315168837,-1.786581277,86.94852061,-108.1240105,-470.3393147,8.834882085,9.609605387,-447.0555417,124.4074273,-137.2291147,-1092.894021,9.190631144,0.515651729,356.0726342,-0.291683628,-1.653451888,80.46944039,-100.0670116,-435.2913791,8.176539546,8.893533351,-0.278281814,0.306962115,2.444649308,-0.020558142,-0.00115344,-0.796484108,0.000652455,0.003698538,-0.179998754,0.223835748,0.973685233,-0.018289762,-0.019893576,-1.103062074,-8.784797215,0.073875261,0.004144863,2.862149326,-0.002344584,-0.01329062,0.646821835,-0.804349176,-3.498917939,0.065723886,0.071487158,7.964009843,-0.066972895,-0.003757597,-2.594730971,0.002125523,0.012048842,-0.586387521,0.729196656,3.17200457,-0.059583125,-0.064807919,-0.008409444,-0.000471822,-0.325807102,0.000266891,0.001512911,-0.073629683,0.091561496,0.398292397,-0.007481548,-0.008137599,0.056106237,38.74300128,-0.031737062,-0.17990624,8.755594597,-10.88793686,-47.36251213,0.889660288,0.967673842,690.5293132,-0.565660137,-3.206528351,156.0538555,-194.0592962,-844.1577032,15.85670926,17.24717063,-0.000819169,-0.00464358,0.225991645,-0.281029773,-1.222479172,0.022963123,0.024976739,5.668648257,-275.8791812,343.0669468,1492.340802,-28.03221974,-30.49034126,-48.66754272,60.5200625,263.2621985,-4.945133031,-5.378767545,-1.243540543,-5.409399854,0.101610493,0.110520631,4.349998787,-0.08171064,-0.088875776,-0.01878406,-0.020431219,1.08768915,554842.1289,-2041.206166,5173348.754,4787850.055,-10709.74322,38485.24288,-34889.46252,-4380.891435,520948.9947,9285046.063,13446.27358,-16414531.36,-2895669.412,59498.98535,-47846.43789,-10999.18419,585559.4568,538351.8413
PI655984,-6.207252175,0.165800818,-0.271060542,13.70034771,5.24167301,-1.903754634,44.57495418,0.990646228,-0.081032466,7.174723552,-0.285991931,0.128302605,-5.331460752,-2.450875617,905.0733737,-0.571769913,-0.05997809,-0.026710824,0.043668363,-2.207151783,-0.84444338,0.306698452,-7.181108955,-0.15959497,0.013054483,-1.155861458,0.046073838,-0.020669791,0.858908355,0.394840671,-145.8090228,0.092113208,0.009662583,-1.634856488,82.63136403,31.61427723,-11.48217881,268.8464077,5.97491763,-0.488733815,43.27314943,-1.724912672,0.773835779,-32.15581704,-14.78204784,5458.799222,-3.448534943,-0.361747855,-50.54349702,-19.33764674,7.023355811,-164.4464879,-3.654704663,0.298946005,-26.46908139,1.05508507,-0.473335601,19.66889282,9.0418015,-3339.008202,2.109380835,0.221271933,0.382594159,-0.138956666,3.253563715,0.072308108,-0.005914628,0.523689158,-0.020874794,0.009364916,-0.389147843,-0.17889149,66.06207324,-0.041733971,-0.004377852,-0.363195993,8.50395553,0.188994282,-0.015459275,1.368785031,-0.054561193,0.024477415,-1.017129596,-0.467575069,172.6687971,-0.109081568,-0.011442547,-23.41423279,-0.520364447,0.042564554,-3.76872283,0.150225206,-0.067394507,2.800497846,1.287390493,-475.4149287,0.300338028,0.031505158,0.022224279,-0.001817892,0.16095863,-0.006415978,0.002878356,-0.119606646,-0.054983245,20.30452729,-0.012827156,-0.001345556,-0.081797582,7.242467949,-0.288692293,0.12951405,-5.381800893,-2.474017009,913.6191594,-0.577168617,-0.060544409,-88.54134516,3.529349962,-1.583348143,65.79413175,30.24560074,-11169.26853,7.056059629,0.740173574,-0.039861038,0.017882585,-0.743089363,-0.341598613,126.1474909,-0.079692257,-0.008359638,-0.448623163,18.6419971,8.569736938,-3164.681499,1.999251903,0.209719518,-41.5537998,-19.102306,7054.20888,-4.45641703,-0.467473674,0.459700583,-169.7608621,0.107244513,0.011249842,-369.2857228,0.233292097,0.024472107,-0.000631739,-6.63E-05,0.104898996,-174608.9322,28129.82738,-1053124.676,644169.4935,-12744.85406,-33311.67966,91718.19153,-3917.198242,-176257.6057,2154802.149,-24336.67735,610537.9667,-1360914.944,32750.67384,71243.48986,-192.9224052,305383.2114,2911211.944
PI655985,19.29307927,0.090545676,0.087373294,-18.17907228,8.266829389,3.535098846,-3260.62607,1.086337965,0.045732251,40.80888862,0.022549812,0.126210274,1.703964944,5.411152046,39.75663205,2.06777522,0.092966593,0.004693169,0.004528738,-0.942258726,0.428486779,0.183231448,-169.004959,0.056307132,0.002370397,2.115208675,0.001168803,0.006541738,0.088320009,0.280471146,2.060668051,0.107177045,0.00481865,0.964963738,-200.7723962,91.30010153,39.04216095,-36010.84252,11.99767914,0.505073829,450.6994761,0.249043497,1.393885159,18.81884396,59.76157338,439.078197,22.83681912,1.026736968,-208.0621148,94.61505951,40.45971823,-37318.33756,12.43329533,0.523412237,467.06364,0.258085861,1.444494859,19.50212554,61.93141878,455.0204112,23.66598683,1.064016115,-0.454744294,-0.194459805,179.3615218,-0.059757613,-0.002515654,-2.244827898,-0.001240427,-0.006942614,-0.093732228,-0.297658316,-2.186945045,-0.113744815,-0.005113935,0.427624508,-394.4228091,0.131409264,0.005532018,4.936461937,0.002727746,0.015267071,0.206120734,0.65456196,4.809175342,0.250129176,0.011245737,-922.3578214,0.307300591,0.012936626,11.54391727,0.006378835,0.035702049,0.48201338,1.530693279,11.24625754,0.584927129,0.026298159,-0.000333169,-1.40E-05,-0.01251566,-6.92E-06,-3.87E-05,-0.000522588,-0.001659544,-0.012192944,-0.000634165,-2.85E-05,0.042097628,37.56555504,0.020757639,0.116179566,1.568540361,4.981094484,36.59692778,1.903436394,0.085577965,892.3437531,0.493083353,2.759765165,37.25959036,118.322451,869.3346831,45.21481379,2.032845318,0.000552571,0.003092715,0.04175475,0.132597388,0.974215015,0.050669726,0.002278097,5.596954654,75.56448653,239.9644003,1763.058271,91.69811463,4.122721456,13.50100031,42.87410122,315.0031365,16.38357291,0.736600832,3.175624045,23.33183684,1.213508076,0.054558982,7.347165948,0.38213216,0.017180554,0.052010825,0.002338392,0.044959719,-570593.6335,-29575.0422,-6301721.521,-6530526.766,31387.39011,-69022.06477,-161408.1129,174.9951148,-525245.0451,-12476832.42,-13982.09196,-25303698.35,-4520976.123,-334862.3079,-105447.7177,-14352.16224,-275945.6773,-6137620.167
PI655986,22.5996195,0.151495289,0.431698535,16.17659943,3.032243364,4.702890951,72.25389471,2.299495575,0.025386937,4.61964737,-0.004238775,-0.025479367,0.75319788,3.215853637,-26.05784925,0.207753777,-0.063251411,0.006703444,0.019102027,0.715790787,0.134172319,0.208096023,3.197128814,0.101749305,0.001123335,0.204412617,-0.00018756,-0.001127425,0.033327901,0.142296804,-1.153021591,0.0091928,-0.002798782,2.849583889,106.7795543,20.01543008,31.0431498,476.9382281,15.17866061,0.16757575,30.49367013,-0.027979581,-0.168185871,4.971757771,21.22741676,-172.0043535,1.371354699,-0.417514046,37.47198132,7.023983452,10.89392382,167.3711836,5.326623535,0.058807095,10.70109578,-0.009818831,-0.059021204,1.744731148,7.449304035,-60.36121772,0.481247352,-0.146517549,0.187446279,0.290721852,4.466568824,0.142149503,0.001569362,0.285575926,-0.000262031,-0.001575076,0.046560953,0.198796641,-1.610836032,0.012842858,-0.003910056,1.550960918,23.8285276,0.758347962,0.008372328,1.523508114,-0.001397901,-0.008402811,0.24839625,1.060552618,-8.59358769,0.068514875,-0.020859609,15.36371893,0.488953624,0.005398155,0.982299487,-0.000901313,-0.005417809,0.160156357,0.683803573,-5.540815111,0.044175759,-0.013449474,0.031825213,0.000351357,0.063936309,-5.87E-05,-0.000352637,0.010424322,0.044507686,-0.360642833,0.00287533,-0.000875405,0.01104022,2.008982935,-0.00184335,-0.011080416,0.327549176,1.398503946,-11.33198495,0.090347543,-0.027506646,181.9694686,-0.166966768,-1.003640866,29.66871864,126.6735598,-1026.427474,8.183491354,-2.491494421,-0.000917554,-0.005515435,0.163042289,0.696125349,-5.640657644,0.044971782,-0.013691827,6.011021693,-177.6923572,-758.6752807,6147.495602,-49.01269538,14.92209765,-29.56109066,-126.2140314,1022.703946,-8.153804441,2.48245613,4.269599957,-34.59628595,0.275828945,-0.08397715,-8.102933836,0.064602995,-0.019668622,-0.007972791,0.002427346,-0.304453724,-120503.04,-5332.082691,-795424.3382,-279137.0141,-7449.219504,-39740.55691,-25623.18396,-1667.772242,-52404.11909,-4746655.404,-26084.90007,28428743.35,4729436.158,-159988.5543,-37471.5561,4624.443055,-580028.1565,1905143.902
PI655987,-88.7197607,0.053242918,0.051836405,13.75735539,6.495511329,8.870898303,22.54407379,0.787161993,0.021247729,45.66996491,-0.04604977,-3.499938126,1.348601862,-22.70282434,-96.00881356,0.205210205,0.245798037,-0.000600125,-0.000584271,-0.15506529,-0.073213806,-0.099987852,-0.254104312,-0.008872454,-0.000239493,-0.514766547,0.000519048,0.039449364,-0.015200693,0.255893661,1.082158166,-0.002313016,-0.002770499,0.973583108,258.3884568,121.9976588,166.6117984,423.4192019,14.78435113,0.399071456,857.7660039,-0.86489945,-65.73528021,25.32922529,-426.4008294,-1803.222238,3.854225379,4.616539569,265.3994863,125.3079041,171.1325895,434.9081227,15.18550497,0.409899733,881.0403515,-0.888367354,-67.51892022,26.01650037,-437.9706527,-1852.150292,3.958804694,4.741803273,0.472148254,0.644811307,1.638692405,0.057217537,0.001544463,3.319676175,-0.003347284,-0.254404864,0.098027697,-1.650231727,-6.978725987,0.014916399,0.017866663,1.365696687,3.470715799,0.121185532,0.00327114,7.031003811,-0.007089476,-0.538824112,0.207620585,-3.495155838,-14.7807938,0.031592618,0.037841214,2.541351848,0.088735319,0.002395217,5.148290889,-0.005191106,-0.394541568,0.1520254,-2.559247504,-10.82289643,0.023132968,0.027708359,0.034916582,0.000942497,2.025807994,-0.002042655,-0.155248699,0.059820682,-1.007041786,-4.258716257,0.009102623,0.010903,0.026992829,58.01850864,-0.058501008,-4.446274282,1.713245652,-28.84136244,-121.9683043,0.260696282,0.312258518,2149.40455,-2.167279659,-164.7205762,63.47040083,-1068.482405,-4518.544761,9.657983095,11.56820288,-0.001008316,-0.076635446,0.029529295,-0.497106236,-2.102230947,0.00449333,0.00538205,76.00337845,-29.28574564,493.0062442,2084.892341,-4.456269893,-5.337660429,-0.38532163,6.486635913,27.43157453,-0.058632524,-0.070229252,-16.83434153,-71.19136955,0.152165151,0.18226138,4.228936986,-0.009038973,-0.01082676,-0.00213741,-0.002560161,1.197786615,633460.4354,-7140.015149,11897552.96,12220377.35,46045.21854,97522.7974,71408.82622,28098.75629,804739.6099,29813089.29,13870.39462,-13755995.52,-180991.8954,469716.4175,-27902.27444,-6597.940458,3086885.636,2577158.234
PI655988,6.790430751,0.03401201,0.02116052,-4.124049327,2.664319144,1.405528265,46.56768972,0.935792002,0.013919285,-6.528763297,0.004169179,0.026878103,0.401293875,1.751104733,149.7698653,0.327141194,0.195961362,0.005008815,0.003116226,-0.607332506,0.39236379,0.206986613,6.857840309,0.137810403,0.002049838,-0.961465264,0.000613979,0.003958232,0.059096969,0.257878299,22.05601835,0.048176796,0.028858458,0.622148466,-121.2527388,78.33465793,41.32446974,1369.154312,27.51357565,0.409246186,-191.9546465,0.122579604,0.790253297,11.79859345,51.48489458,4403.440627,9.618402347,5.761534343,-194.8935752,125.909911,66.42219987,2200.687436,44.22348872,0.657795058,-308.535112,0.19702629,1.270200508,18.96427316,82.75338995,7077.797134,15.45997921,9.260706504,-0.646044442,-0.340812671,-11.29173927,-0.226910962,-0.00337515,1.583095346,-0.001010943,-0.006517406,-0.097305789,-0.424608096,-36.31621579,-0.079325238,-0.047516736,0.527537502,17.47827013,0.351231197,0.005224331,-2.450443413,0.00156482,0.010088169,0.150617795,0.65724286,56.21318512,0.122786039,0.073550259,33.13180594,0.665793798,0.009903241,-4.645060124,0.002966272,0.019123132,0.285511067,1.245869455,106.5577043,0.232753195,0.139421858,0.020095307,0.000298904,-0.140199424,8.95E-05,0.000577184,0.008617431,0.037603427,3.216175554,0.007025068,0.004208097,0.014874337,-6.976724834,0.004455241,0.028722304,0.428828066,1.871254221,160.0461053,0.349587508,0.209406964,-469.0444358,0.299525342,1.93099734,28.83006329,125.8042135,10759.88189,23.50272934,14.07840693,-0.000638586,-0.004116875,-0.061465527,-0.268213849,-22.9400054,-0.050107682,-0.030015081,6.446857984,96.25250116,420.011919,35923.11032,78.46658053,47.00239002,14.93014138,65.14986371,5572.188873,12.17129038,7.290743823,4.363646803,373.2174217,0.815216016,0.48832383,85.52878787,0.18681989,0.111907277,0.002184293,0.001308416,0.599011575,-73578.18509,-10835.56961,-2163300.133,-3477144.529,17841.24758,-27616.13047,-52349.1323,-1580.026528,-78626.64456,-5286060.582,11269.85031,-17648124.71,-2737476.885,-183352.3752,-42018.15214,-491.2749635,-224912.6264,-375472.9217
