,Sum_AEG_Sum_Cer,Sum_AEG_Sum_DG,Sum_AEG_Sum_DGDG,Sum_AEG_Sum_FA,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_AEG_Sum_PE,Sum_AEG_Sum_PG,Sum_AEG_Sum_PS,Sum_AEG_Sum_SQDG,Sum_AEG_Sum_TG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_FA,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_LPC,Sum_Cer_Sum_LPE,Sum_Cer_Sum_MG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_Cer_Sum_PC,Sum_Cer_Sum_PE,Sum_Cer_Sum_PG,Sum_Cer_Sum_PS,Sum_Cer_Sum_SQDG,Sum_Cer_Sum_TG,Sum_DG_Sum_DGDG,Sum_DG_Sum_FA,Sum_DG_Sum_GalCer,Sum_DG_Sum_LPC,Sum_DG_Sum_LPE,Sum_DG_Sum_MG,Sum_DG_Sum_MGDG,Sum_DG_Sum_PA,Sum_DG_Sum_PC,Sum_DG_Sum_PE,Sum_DG_Sum_PG,Sum_DG_Sum_PS,Sum_DG_Sum_SQDG,Sum_DG_Sum_TG,Sum_DGDG_Sum_FA,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_MG,Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_PC,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_PG,Sum_DGDG_Sum_PS,Sum_DGDG_Sum_SQDG,Sum_DGDG_Sum_TG,Sum_FA_Sum_GalCer,Sum_FA_Sum_LPC,Sum_FA_Sum_LPE,Sum_FA_Sum_MG,Sum_FA_Sum_MGDG,Sum_FA_Sum_PA,Sum_FA_Sum_PC,Sum_FA_Sum_PE,Sum_FA_Sum_PG,Sum_FA_Sum_PS,Sum_FA_Sum_SQDG,Sum_FA_Sum_TG,Sum_GalCer_Sum_LPC,Sum_GalCer_Sum_LPE,Sum_GalCer_Sum_MG,Sum_GalCer_Sum_MGDG,Sum_GalCer_Sum_PA,Sum_GalCer_Sum_PC,Sum_GalCer_Sum_PE,Sum_GalCer_Sum_PG,Sum_GalCer_Sum_PS,Sum_GalCer_Sum_SQDG,Sum_GalCer_Sum_TG,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MG,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PA,Sum_LPC_Sum_PC,Sum_LPC_Sum_PE,Sum_LPC_Sum_PG,Sum_LPC_Sum_PS,Sum_LPC_Sum_SQDG,Sum_LPC_Sum_TG,Sum_LPE_Sum_MG,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA,Sum_LPE_Sum_PC,Sum_LPE_Sum_PE,Sum_LPE_Sum_PG,Sum_LPE_Sum_PS,Sum_LPE_Sum_SQDG,Sum_LPE_Sum_TG,Sum_MG_Sum_MGDG,Sum_MG_Sum_PA,Sum_MG_Sum_PC,Sum_MG_Sum_PE,Sum_MG_Sum_PG,Sum_MG_Sum_PS,Sum_MG_Sum_SQDG,Sum_MG_Sum_TG,Sum_MGDG_Sum_PA,Sum_MGDG_Sum_PC,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_PS,Sum_MGDG_Sum_SQDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_PC,Sum_PA_Sum_PE,Sum_PA_Sum_PG,Sum_PA_Sum_PS,Sum_PA_Sum_SQDG,Sum_PA_Sum_TG,Sum_PC_Sum_PE,Sum_PC_Sum_PG,Sum_PC_Sum_PS,Sum_PC_Sum_SQDG,Sum_PC_Sum_TG,Sum_PE_Sum_PG,Sum_PE_Sum_PS,Sum_PE_Sum_SQDG,Sum_PE_Sum_TG,Sum_PG_Sum_PS,Sum_PG_Sum_SQDG,Sum_PG_Sum_TG,Sum_PS_Sum_SQDG,Sum_PS_Sum_TG,Sum_SQDG_Sum_TG,Sum_AEG,Sum_Cer,Sum_DG,Sum_DGDG,Sum_FA,Sum_GalCer,Sum_LPC,Sum_LPE,Sum_MG,Sum_MGDG,Sum_PA,Sum_PC,Sum_PE,Sum_PG,Sum_PS,Sum_SQDG,Sum_TG
PI629034,72.24937082,0.181617487,0.089562452,2.486484494,9.309258088,7.802896884,190.3849736,1.792077008,0.046564316,27.89472785,0.027397642,0.132961267,3.011005954,84.36736168,0.75136436,0.228648974,0.002513759,0.00123963,0.03441531,0.128848985,0.107999513,2.635109088,0.02480405,0.000644494,0.386089561,0.000379209,0.00184031,0.041675186,1.167724518,0.010399597,0.003164719,0.49313782,13.69077687,51.25749856,42.96335669,1048.274462,9.867315291,0.256386743,153.5905395,0.150853544,0.73209507,16.5788328,464.5332506,4.137070561,1.258959021,27.76257733,103.941528,87.12241265,2125.723111,20.00924464,0.519908902,311.4556077,0.305905443,1.484564841,33.61906573,941.9947756,8.389278594,2.552955723,3.743943753,3.138124088,76.56793119,0.720727201,0.018726968,11.21854084,0.011018626,0.053473596,1.210949017,33.93037918,0.302179387,0.091956726,0.838186761,20.45114356,0.192504815,0.005001936,2.996450156,0.002943053,0.014282692,0.323442097,9.062737426,0.080711519,0.02456146,24.39926818,0.229668165,0.005967568,3.574919452,0.003511214,0.017039988,0.385883089,10.81231278,0.096293001,0.029303088,0.009412912,0.00024458,0.146517487,0.000143907,0.000698381,0.015815355,0.443140864,0.003946553,0.001200982,0.025983435,15.56558547,0.015288205,0.074193947,1.680176655,47.07797784,0.41927013,0.127588811,599.0580402,0.588382777,2.855432628,64.66337782,1811.845831,16.13605493,4.910390485,0.00098218,0.004766538,0.107941758,3.0244913,0.026935712,0.008196853,4.853018714,109.900188,3079.36585,27.4244175,8.345571414,22.64573752,634.5258553,5.651001802,1.719666028,28.01965953,0.249539314,0.075937736,0.008905865,0.002710159,0.304311711,-1241703.296,-17186.35446,-6836914.856,-13864105.68,-499381.0738,-133383.7009,-159133.6288,-6522.065648,-692885.0103,-26666413.36,-44513.90611,-45321539.64,-9338834.715,-412388.1903,-14717.81589,-1652598.078,-5430609.529
PI629040,34.60581876,-0.095246822,-0.753205786,0.17617023,-155.2705861,-28.56168513,-128.2950831,-2.883366935,-0.09813252,-1.799787748,0.046471077,-0.471446431,59.69486391,102.1936489,-0.685495528,-0.025840026,-0.002752335,-0.021765293,0.005090769,-4.486834632,-0.825343429,-3.70732691,-0.083320292,-0.002835723,-0.052008241,0.001342869,-0.013623328,1.724994988,2.953077042,-0.019808678,-0.000746696,7.907936108,-1.849617925,1630.19177,299.870215,1346.974942,30.27257877,1.030297049,18.8960398,-0.4879016,4.949733957,-626.7386394,-1072.934994,7.197043535,0.271295412,-0.233893888,206.1463001,37.92016159,170.3320466,3.828126373,0.130286466,2.389503348,-0.061697716,0.625919821,-79.25438835,-135.6782578,0.910103905,0.034306728,-881.3667665,-162.1254914,-728.2449654,-16.36693631,-0.557032366,-10.21618549,0.263785073,-2.676084552,338.8476241,580.0846649,-3.891097419,-0.146676461,0.183947816,0.826267784,0.018569949,0.00063201,0.011591299,-0.000299291,0.003036289,-0.384457001,-0.658164894,0.004414845,0.000166419,4.491859725,0.10095227,0.00343581,0.06301406,-0.001627043,0.016506254,-2.090032981,-3.577997881,0.024000528,0.000904709,0.022474493,0.000764897,0.014028501,-0.00036222,0.003674704,-0.465293466,-0.796551562,0.005343116,0.000201411,0.034034003,0.624196569,-0.016116949,0.163505527,-20.70317974,-35.44247097,0.237741343,0.008961754,18.3403804,-0.473554302,4.804181435,-608.3086813,-1041.384128,6.985406335,0.263317663,-0.02582031,0.261945572,-33.16772434,-56.78094486,0.380875761,0.014357263,-10.14494307,1284.559509,2199.080705,-14.75101442,-0.556045341,-126.6206719,-216.7661946,1.454026337,0.0548101,1.711933694,-0.011483325,-0.000432868,-0.006707809,-0.000252854,0.037695397,-110618.694,-3196.534513,1161389.862,146863.8399,-627907.9839,712.425301,3872.975054,862.2208374,38364.41788,1127237.881,61462.07747,-2380377.237,234636.8254,-1853.06887,-1082.441964,161370.4095,4280904.919
PI629059,4.605566562,0.039953974,0.068979151,0.101932253,1.709211103,3.297727769,9.29966029,0.342014514,0.011229063,-1.996406484,0.006418932,0.028593839,2.816121331,12.04196478,-0.111922523,0.024357021,0.008675149,0.014977343,0.022132403,0.371118532,0.716030856,2.019221776,0.074261116,0.00243815,-0.43347685,0.001393733,0.006208539,0.611460348,2.614654378,-0.024301575,0.005288605,1.726465312,2.551241894,42.77950135,82.53816587,232.7593293,8.560212568,0.281049956,-49.96765685,0.160658148,0.715669464,70.48413508,301.3959173,-2.801286336,0.609626983,1.477725545,24.77866254,47.80760164,134.8184222,4.958230269,0.162789228,-28.94217249,0.093056111,0.414528725,40.82568853,174.573978,-1.622555818,0.353106998,16.76810868,32.35215213,91.23373593,3.35531201,0.110162018,-19.58562101,0.062972527,0.280518075,27.62738227,118.1369427,-1.098008912,0.238953031,1.92938588,5.440907956,0.200100803,0.006569734,-1.168028034,0.003755494,0.016729261,1.647614695,7.045334981,-0.065481977,0.014250446,2.820020615,0.103712173,0.003405091,-0.605388505,0.001946471,0.00867077,0.853958097,3.651594558,-0.033939285,0.007386001,0.036777098,0.00120747,-0.214675206,0.000690233,0.003074719,0.302819807,1.294882221,-0.012035119,0.00261913,0.032832123,-5.837198137,0.018768009,0.08360417,8.233923459,35.2089291,-0.32724495,0.071216337,-177.7892357,0.571635558,2.546413722,250.7886359,1072.392687,-9.967218556,2.16910542,-0.003215243,-0.014322654,-1.410595163,-6.031820108,0.056061991,-0.012200432,4.454610435,438.7211964,1876.007662,-17.43631657,3.794559995,98.48699518,421.1384339,-3.914218051,0.851827573,4.27608166,-0.039743502,0.008649138,-0.009294374,0.002022678,-0.217623945,-68534.62091,-14880.82302,-1715339.259,-993555.5888,-672354.6141,-40097.22426,-20782.37675,-7369.583272,-200385.1243,-6103325.132,34328.99134,-10676951.51,-2396831.701,-24336.52988,-5691.315511,612339.8517,-2813752.192
PI641824,211.8907734,0.165091694,0.1518687,7.050761943,7.86672568,12.08259781,-267.5041529,1.838362316,0.071215117,115.5044922,0.10784295,0.330539742,5.067575079,-409.0588328,3.09109962,0.239655832,0.000779136,0.000716731,0.033275455,0.037126325,0.057022765,-1.262462488,0.00867599,0.000336094,0.545113364,0.000508955,0.001559953,0.023915978,-1.930517437,0.014588175,0.001131035,0.91990515,42.70815666,47.65064478,73.18719373,-1620.336832,11.1354016,0.431367049,699.6384204,0.653230618,2.002158517,30.69551803,-2477.767489,18.72353199,1.451652873,46.4266959,51.79951951,79.55949993,-1761.417285,12.10494538,0.468925573,760.5549554,0.710106491,2.176483648,33.36813369,-2693.503226,20.35376364,1.578046251,1.11572703,1.713658454,-37.93975106,0.260732433,0.010100343,16.38184542,0.015295219,0.046880003,0.718727298,-58.01625926,0.438406465,0.033990062,1.535911929,-34.00451011,0.233688372,0.009052701,14.68266429,0.013708747,0.042017449,0.64417844,-51.9986141,0.392933445,0.030464496,-22.13962238,0.152149591,0.005894024,9.559574357,0.008925477,0.027356678,0.419411054,-33.85520558,0.255830714,0.019834793,-0.006872276,-0.000266221,-0.431785791,-0.000403145,-0.001235643,-0.018943912,1.529168158,-0.011555333,-0.000895896,0.038738347,62.83010219,0.058662511,0.179801195,2.756570363,-222.5126294,1.681442005,0.130363765,1621.909744,1.51432665,4.641426647,71.15869905,-5743.988777,43.40510484,3.365238203,0.000933669,0.002861705,0.043873403,-3.541497175,0.026761726,0.002074862,3.065010213,46.99032343,-3793.097597,28.66297364,2.222267041,15.33121268,-1237.548111,9.351673126,0.725043927,-80.72082337,0.609976088,0.047292014,-0.007556614,-0.000585871,0.077530931,1356996.861,6404.228174,8219655.547,8935329.415,192461.0236,172498.3069,112310.0249,-5072.806706,738155.2856,19054898.98,11748.43363,12583083.7,4105396.99,267780.3169,-3317.363547,439001.3353,5662273.467
PI641836,109.5447221,0.135989519,0.080828111,1.069199093,8.728795829,7.511264164,95.02870773,1.072272431,0.038388172,-298.3002672,0.03456529,0.111299399,2.508836221,141.647969,0.575271947,0.098901928,0.001241406,0.000737855,0.009760389,0.079682486,0.068568015,0.867487779,0.009788444,0.000350434,-2.723091185,0.000315536,0.001016018,0.022902392,1.293060645,0.00525148,0.000902845,0.594370151,7.86236397,64.187269,55.2341403,698.7943521,7.884963784,0.282287723,-2193.553368,0.254176129,0.818441009,18.44874695,1041.609458,4.230266805,0.727276109,13.22805992,107.9920802,92.92885959,1175.688838,13.26608305,0.4749359,-3690.551023,0.427639459,1.376988746,31.03915451,1752.459231,7.11722619,1.223608062,8.163863851,7.025131438,88.87840283,1.00287443,0.03590367,-278.9941265,0.032328207,0.104096047,2.346463102,132.4804425,0.538040063,0.092500946,0.860515507,10.88680611,0.122843111,0.004397877,-34.17427478,0.003959915,0.012750831,0.287420656,16.22766437,0.065905075,0.011330535,12.65149323,0.142755255,0.005110747,-39.71372337,0.004601794,0.014817665,0.334009851,18.85807314,0.0765879,0.013167148,0.011283668,0.000403964,-3.139054232,0.000363735,0.001171219,0.026400824,1.490580819,0.006053665,0.001040758,0.035800763,-278.194476,0.032235548,0.103797688,2.33973769,132.1007282,0.536497937,0.092235821,-7770.62972,0.900415105,2.899314928,65.35440779,3689.885793,14.98565635,2.576364645,-0.000115874,-0.000373112,-0.008410439,-0.474850292,-0.0019285,-0.000331552,3.219975889,72.58253159,4097.983001,16.64305304,2.861307669,22.54132766,1272.675058,5.168688715,0.88861152,56.45963169,0.229298327,0.039421437,0.004061279,0.000698223,0.171922042,-768506.3681,-7015.457734,-5651217.641,-9507909.562,-718768.2564,-88042.65596,-102313.8517,-8087.096904,-716708.1291,-20019353.25,2576.284545,-22233471.15,-6904856.406,-306319.8632,-5425.466905,-1335900.997,-7770388.13
PI641849,30.43396016,0.529763875,0.194467243,-0.511756955,-14.7803845,4.402842679,79.38061318,2.259050546,0.116266202,20229.80794,0.060511308,0.399255394,-8.570036669,322.417503,-0.994362525,0.543221385,0.017406998,0.006389811,-0.016815326,-0.485654329,0.14466874,2.608290632,0.074227952,0.003820278,664.7116523,0.001988282,0.013118746,-0.281594529,10.59400424,-0.032672794,0.017849185,0.367082869,-0.966009536,-27.89994789,8.310953025,149.8414991,4.264259329,0.21946797,38186.46175,0.114223168,0.753647828,-16.17708771,608.6060569,-1.876991944,1.025402846,-2.63158436,-76.00449457,22.64053634,408.195293,11.6166122,0.597870368,104026.8152,0.31116453,2.053072732,-44.06930721,1657.952765,-5.113264891,2.793382458,28.88164853,-8.603386113,-155.1138923,-4.414303556,-0.227190273,-39530.10849,-0.118242278,-0.780166034,16.7463023,-630.0207549,1.943036662,-1.061483151,-0.297884177,-5.37067308,-0.152841122,-0.00786625,-1368.692942,-0.004094028,-0.027012517,0.579825015,-21.81387791,0.067275823,-0.036752859,18.02940031,0.513089091,0.026407076,4594.715147,0.013743691,0.090681276,-1.946478058,73.2293944,-0.225845572,0.123379695,0.028458467,0.001464667,254.8457002,0.000762293,0.005029634,-0.107961331,4.061665564,-0.012526516,0.00684325,0.051466844,8955.004562,0.026786168,0.176735928,-3.793645381,142.7225715,-0.440168339,0.240464467,173995.603,0.520454845,3.433976396,-73.71047229,2773.097402,-8.55246415,4.672220947,2.99E-06,1.97E-05,-0.000423634,0.015937744,-4.92E-05,2.69E-05,6.598029454,-141.6270269,5328.219018,-16.43267276,8.977187922,-21.4650492,807.5470191,-2.490542498,1.360586215,-37.62148465,0.116027803,-0.063386121,-0.003084084,0.001684838,-0.546301144,-706108.1256,-23201.32253,-1332873.303,-3630987.487,1379772.407,47773.32588,-160375.5067,-8895.221356,-312568.5377,-6073201.952,-34.90434153,-11669027.61,-1768562.521,82392.66095,-2190.042783,710111.3604,-1299853.329
PI641874,-685.1033522,0.1375346,0.087588312,0.092540341,5.348711014,10.11891234,-317.8861065,1.387127124,0.050425552,-72.18717534,0.019582193,0.096496781,2.290985472,-602.4527503,0.502150586,0.044392164,-0.00020075,-0.000127847,-0.000135075,-0.007807159,-0.014769906,0.463997301,-0.002024698,-7.36E-05,0.10536684,-2.86E-05,-0.00014085,-0.003344,0.879360389,-0.000732956,-6.48E-05,0.63684565,0.672851346,38.8899303,73.57357587,-2311.317342,10.08565933,0.366639029,-524.8655629,0.14238012,0.701618221,16.65752086,-4380.372281,3.651085509,0.322770883,1.056537555,61.06649278,115.5281124,-3629.321079,15.83689758,0.575710973,-824.1644782,0.223570844,1.101708429,26.15629212,-6878.232237,5.733077564,0.50682749,57.79869586,109.3459593,-3435.108448,14.98943176,0.544903464,-780.0616973,0.211607097,1.042753686,24.75661372,-6510.163512,5.426288483,0.479706082,1.891841289,-59.43228297,0.259338581,0.009427608,-13.49618163,0.003661105,0.018041128,0.428324781,-112.6351281,0.093882542,0.0082996,-31.41504698,0.137082631,0.004983298,-7.133886816,0.001935207,0.00953628,0.226406297,-59.53730302,0.049624957,0.004387049,-0.004363598,-0.000158628,0.227085028,-6.16E-05,-0.000303558,-0.007206938,1.895184275,-0.001579656,-0.000139648,0.03635251,-52.04077845,0.014117086,0.069565925,1.651604551,-434.3168984,0.362007618,0.032002953,-1431.55944,0.388338689,1.913648481,45.4330269,-11947.3704,9.958256544,0.880350582,-0.00027127,-0.001336758,-0.031736738,8.345703339,-0.00695623,-0.000614959,4.927782208,116.9933056,-30765.33641,25.64322544,2.266965945,23.74157393,-6243.24191,5.203806573,0.460037771,-262.9666393,0.219185408,0.019376886,-0.00083351,-7.37E-05,0.088404087,593660.4024,-866.526781,4316444.02,6777849.576,6415152.539,110991.3025,58668.40056,-1867.525476,427978.3677,11773007.45,-8223.904033,30316339.3,6152126.458,259128.8377,-985.405747,1182235.806,13373089.87
PI642791,29.94563158,0.146367892,0.095867118,1.213892538,4.766964871,6.55757475,44.39154084,1.153991627,0.100798627,11.24773365,-0.285561689,0.388687503,3.079482318,160.5473036,0.370008003,0.105650861,0.004887788,0.003201372,0.040536548,0.159187321,0.218982683,1.482404561,0.038536226,0.003366054,0.375605157,-0.009536005,0.012979773,0.102835778,5.361292953,0.012355993,0.003528089,0.654973687,8.293434606,32.56837833,44.8020032,303.2874242,7.884185624,0.688666248,76.84563552,-1.950985875,2.655551698,21.03932962,1096.875153,2.527931493,0.721817192,12.6622409,49.72471258,68.4027528,463.0528374,12.03740819,1.051441092,117.3262942,-2.978724052,4.054440279,32.12240436,1674.685831,3.859592443,1.102055253,3.927007311,5.402104837,36.56958047,0.95065386,0.083037521,9.265839688,-0.23524462,0.320199269,2.53686568,132.2582507,0.304811168,0.087034772,1.375628923,9.312328084,0.242081001,0.021145242,2.359516791,-0.059904299,0.081537732,0.646004827,33.67914552,0.077619201,0.02216313,6.769505882,0.175978417,0.015371327,1.715227669,-0.043546845,0.059273057,0.469606895,24.48272566,0.056424519,0.01611127,0.025995755,0.002270672,0.253375608,-0.006432795,0.008755891,0.069370927,3.616619305,0.008335102,0.002379977,0.087347797,9.746806986,-0.247455599,0.336820038,2.668548233,139.1234562,0.320633178,0.091552537,111.5861794,-2.832991858,3.856079348,30.550836,1592.752884,3.670764319,1.048137895,-0.025388376,0.034556962,0.273786917,14.27374692,0.032896227,0.00939308,-1.361133226,-10.78394769,-562.2158353,-1.295720038,-0.369975612,7.922771614,413.0498208,0.951942112,0.2718144,52.13451062,0.120152664,0.034307994,0.002304667,0.000658067,0.285536691,-690627.5844,-23062.71559,-4718436.377,-7204009.063,-568936.3456,-144877.8422,-105317.5314,-15557.63939,-598468.4534,-6851557.467,-61401.48813,2418488.231,-1776819.627,-224267.4298,-4301.707777,-1866520.668,-6536885.554
PI642793,10.26855779,-0.035847162,-0.024883352,0.390039074,8.493759977,-8.255134795,-19.89050278,-0.333130544,-0.012038207,-2.590696336,0.045412261,0.607732956,2.5946595,13.50044791,-0.065842399,0.090891687,-0.003490964,-0.002423257,0.037983822,0.82716192,-0.803923488,-1.937029833,-0.032441804,-0.001172337,-0.25229408,0.004422458,0.059183867,0.252680031,1.314736518,-0.00641204,0.008851456,0.694151244,-10.88061236,-236.9437218,230.2869834,554.8696656,9.293080004,0.335820376,72.27061205,-1.266830015,-16.95344688,-72.38116931,-376.6113457,1.836753478,-2.535533692,-15.67469979,-341.3430773,331.7533251,799.3498105,13.3876876,0.4837856,104.113639,-1.825005754,-24.42327521,-104.2729087,-542.5494067,2.64604219,-3.652710721,21.77668995,-21.1648918,-50.99617991,-0.854095311,-0.030864106,-6.642145648,0.116430029,1.558133524,6.652306589,34.61306526,-0.168809752,0.23303226,-0.971905825,-2.341778298,-0.039220621,-0.0014173,-0.30501172,0.005346544,0.071550522,0.305478317,1.589454841,-0.007751855,0.010700995,2.409470381,0.040354343,0.001458269,0.313828472,-0.005501093,-0.07361878,-0.314308556,-1.635400057,0.007975933,-0.011010321,0.016748221,0.000605224,0.130247906,-0.002283113,-0.030553926,-0.130447155,-0.678738394,0.003310243,-0.004569602,0.036136607,7.776820174,-0.136319715,-1.824308719,-7.788716903,-40.52599844,0.197647441,-0.272841049,215.2061554,-3.772344102,-50.48367546,-215.5353709,-1121.466631,5.469452151,-7.550267562,-0.017528979,-0.23458286,-1.001529768,-5.21112711,0.025414943,-0.035083883,13.38257436,57.13566023,297.2864088,-1.44988156,2.001479016,4.269407267,22.21444102,-0.108341005,0.149558595,5.203167472,-0.025376123,0.035030295,-0.004877053,0.006732494,-1.380443115,-178049.0861,-17339.24956,4966894.903,7155349.708,-456490.3829,-20962.34019,21568.28332,8951.462318,534472.414,14790332.14,68726.34342,-3920727.205,-292972.57,-68621.36866,-13188.38362,2704170.68,-1958914.969
PI642992,-161.1664932,0.076975908,-0.061196414,-0.063218354,-2.602693875,0.630368199,11.26381702,-2.158686946,-0.216545042,-6.940940204,0.006161089,0.078417163,8.785011641,-41.94836318,0.249766362,2.746566213,-0.000477617,0.000379709,0.000392255,0.0161491,-0.003911286,-0.069889322,0.013394142,0.001343611,0.043066894,-3.82E-05,-0.00048656,-0.054508921,0.260279679,-0.001549741,-0.017041794,-0.795007363,-0.821274555,-33.81179836,8.18916225,146.3291221,-28.04366985,-2.813153468,-90.17029351,0.080039182,1.018723457,114.1267688,-544.9544455,3.244734216,35.68085508,1.033040186,42.53017008,-10.30073762,-184.060084,35.27472971,3.538525048,113.4207024,-0.100677284,-1.281401286,-143.5543545,685.4709413,-4.081388886,-44.88116304,41.16990862,-9.971284517,-178.173208,34.14652225,3.425350819,109.7931173,-0.097457278,-1.240417655,-138.9629914,663.5472175,-3.950851999,-43.44570872,-0.242198364,-4.327753303,0.829404859,0.08320035,2.666829269,-0.002367197,-0.03012923,-3.375353408,16.11728662,-0.095964556,-1.05527824,17.86863144,-3.424485801,-0.34352152,-11.01093015,0.009773794,0.124398983,13.93631795,-66.54581126,0.396222973,4.357082445,-0.191647906,-0.019224837,-0.616215639,0.000546981,0.006961864,0.779932027,-3.724169446,0.02217422,0.24383974,0.100313314,3.21535284,-0.002854091,-0.036326325,-4.069608915,19.43235134,-0.11570291,-1.272331876,32.05310145,-0.028451765,-0.362128646,-40.56898073,193.7165717,-1.153415287,-12.68357929,-0.000887645,-0.011297772,-1.265680352,6.043613969,-0.035984514,-0.395705212,12.7278094,1425.886241,-6808.595861,40.53932238,445.7923487,112.029195,-534.9385464,3.185098166,35.02506477,-4.774992327,0.028430965,0.312642296,-0.005954138,-0.065474932,10.99654169,-72987.32914,452.8691273,-948184.064,1192673.311,1154527.507,28042.99416,-115785.2336,-6479.80423,33810.98369,337053.7992,10515.48162,-11846498.63,-930757.0736,-8308.16533,1739.932708,-292222.4136,-26574.02862
PI642998,7.625496856,-0.212539752,-0.31083268,-3.032358632,2.410043076,1.84079455,19.35300895,-1.543460145,-0.034398156,-2.076809207,0.02241873,-0.14779521,-2.931863487,8.973129564,-0.132390977,-0.024138255,-0.02787225,-0.040762285,-0.397660466,0.316050629,0.241399949,2.537934159,-0.202407813,-0.00451094,-0.272350674,0.00293997,-0.019381715,-0.384481633,1.1767272,-0.01736162,-0.003165467,1.462468439,14.26725401,-11.33925795,-8.660942387,-91.05594948,7.261983363,0.1618434,9.771391867,-0.105480175,0.695376789,13.79442413,-42.21859425,0.622899838,0.113570544,9.755597884,-7.753506094,-5.922139691,-62.26182191,4.965565869,0.110664542,6.681437772,-0.072124753,0.47548157,9.432288426,-28.86803785,0.425923611,0.077656749,-0.794775081,-0.60705041,-6.382163621,0.508996571,0.011343697,0.684882449,-0.007393166,0.048739357,0.966859083,-2.959125437,0.043659406,0.007960224,0.763801514,8.030150639,-0.640428447,-0.014272839,-0.861731156,0.009302211,-0.061324717,-1.216519122,3.723223727,-0.054933034,-0.010015695,10.51339975,-0.838474965,-0.018686581,-1.12821347,0.012178833,-0.080288814,-1.592716302,4.8745959,-0.071920561,-0.013112955,-0.07975298,-0.001777406,-0.107311954,0.001158411,-0.007636808,-0.151493935,0.463655527,-0.006840847,-0.001247261,0.022286391,1.345554152,-0.014524982,0.095755767,1.899539484,-5.813645135,0.085775443,0.015639053,60.37559695,-0.651742208,4.296602706,85.23315845,-260.8607724,3.848781224,0.701731082,-0.010794795,0.071164559,1.411715374,-4.3206326,0.063747299,0.01162276,-6.592488032,-130.7774108,400.2514633,-5.905373593,-1.076700378,19.83733761,-60.71326354,0.895773123,0.163322311,-3.060555037,0.045155915,0.008233076,-0.014754159,-0.00269006,0.182325531,-111356.7881,-14603.21737,523933.9321,358253.1549,36722.82921,-46205.31029,-60493.87107,-5753.978022,72147.49826,3237289.461,53619.17107,-4967131.823,753453.2939,37981.57337,-12410.02789,841120.675,4613290.684
PI651496,18.36528319,0.060246558,0.029847729,0.291493468,-49.22983226,-1.664848086,-47.91826383,0.911858795,0.017260747,29.99779443,0.023175685,0.085671536,1.722863965,-161.9989342,0.192967834,0.04278476,0.003280459,0.001625226,0.015871983,-2.680592058,-0.090651915,-2.609176419,0.049651224,0.000939857,1.63339678,0.001261929,0.004664863,0.093810912,-8.820933093,0.010507207,0.002329654,0.495426294,4.838342245,-817.1393309,-27.63391197,-795.3693166,15.13545043,0.286501789,497.9171478,0.384680652,1.422015437,28.59688614,-2688.932598,3.202968601,0.710161059,9.766018281,-1649.366093,-55.77804873,-1605.424109,30.55035756,0.578293467,1005.027698,0.77646394,2.870286568,57.72177715,-5427.51289,6.465075914,1.433434333,-168.8882864,-5.711442179,-164.3888085,3.128230634,0.059214866,102.9106918,0.079506706,0.293905508,5.910471954,-555.7549387,0.661997114,0.146777765,0.03381787,0.973358259,-0.018522484,-0.000350616,-0.609341796,-0.000470765,-0.001740236,-0.03499634,3.290665981,-0.003919734,-0.000869082,28.78236412,-0.547712913,-0.010367761,-18.01833733,-0.013920601,-0.051459071,-1.034847551,97.30553532,-0.115907172,-0.025698897,-0.019029462,-0.000360212,-0.626020061,-0.00048365,-0.001787868,-0.035954223,3.380734637,-0.004027021,-0.00089287,0.018929188,32.89741195,0.025415871,0.093952634,1.88939776,-177.6579171,0.211620303,0.046920378,1737.919853,1.342681499,4.963373666,99.81398788,-9385.395472,11.17957625,2.478731671,0.00077258,0.002855928,0.057433021,-5.400361505,0.006432734,0.001426264,3.696612838,74.33928893,-6990.038576,8.326305427,1.846105479,20.11010949,-1890.930666,2.252414789,0.499404606,-94.02885979,0.112004104,0.02483351,-0.001191167,-0.000264105,0.221719644,-215949.0424,-11758.54683,-3584421.233,-7235024.211,-740836.6443,4386.54841,129710.9594,4506.61241,-236822.898,-12510990.73,-7198.830666,-9317913.997,-2520662.673,-125343.0606,1333.02755,-1119093.466,-5047335.651
